Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
NPHB00083	ASIA	The Lord of the Rings: Conquest (DEMO)	http://zeus.dl.playstation.net/cdn/HP0006/NPHB00083_00/G0WUcInbpPmw9ywERKbbVdw80UnEE01btSsjDLck3TsWTEMQ0tpBPTHDvfEunficcxQ94YGne6fVMmYlUGhQt4LfbxNPlGYcLOtWR.pkg	NOT REQUIRED	HP0006-NPHB00083_00-LOTRCONQUESTDEMO	2024-03-18 21:29:12		1376156768			Mar 25, 2026
NPHB00438	ASIA	EA SPORTS GRAND SLAM TENNIS 2 (DEMO)	http://zeus.dl.playstation.net/cdn/HP0006/NPHB00438_00/FltOpaLQsAiSGbTHiXIkCGYEAfeGNmCSrDbtiDkEZnmtQWutGkKdPZgkmEhKtjUtEStiphSFKdFQJrtkOBygSHyUnuAPqUFLWqKHh.pkg	NOT REQUIRED	HP0006-NPHB00438_00-GRANDSLAMTENNISD	2024-03-18 21:29:12		1196108912			Mar 25, 2026
NPHB00072	ASIA	WORLD SOCCER Winning Eleven 2009 (DEMO)	http://zeus.dl.playstation.net/cdn/HP0101/NPHB00072_00/1nRl0OXPE03q3o1FmIG9l1dak4VxjjV9scDjlI25uK4FqQtRwyL0p7Fflg0s5pi6sb5ph5gVXRQWxTl2XvW9RglyJ292WSsqt7n05.pkg	NOT REQUIRED	HP0101-NPHB00072_00-WESOCCERDEMOASIA	2024-03-18 21:29:12		1553826000			Mar 25, 2026
NPHB00601	ASIA	WORLD SOCCER Winning Eleven 2014 (DEMO) 2	http://ares.dl.playstation.net/cdn/HP0101/NPHB00601_00/ebvLiRyRhbFHdnCpAjeHQbLbGMVfDSIWdJcqakoazDlrEvqKhRPYZZKJErvTMjHETbGyKneAeIKiwYBKiNAaxgllQIDKsNbWVsSId.pkg	NOT REQUIRED	HP0101-NPHB00601_00-WE2014ASDEMO0002	2024-03-18 21:29:12		1814475824			Mar 25, 2026
NPHB00694	ASIA	WORLD SOCCER Winning Eleven 2015 (DEMO)	http://ares.dl.playstation.net/cdn/HP0101/NPHB00694_00/kMxQOHBSYEfevAmGlWvDWglqpDKOiWWBAZznMSdWGsELGaVpGaAnchUTWVAyFFObVSooLTWoSDlEpmgiGLncBDcfNciixivzwjoPy.pkg	NOT REQUIRED	HP0101-NPHB00694_00-WE2015ASDEMO0001	2024-03-18 21:29:12		922997264			Mar 25, 2026
NPHB00728	ASIA	Pro Evolution Soccer 2016 (DEMO)	http://zeus.dl.playstation.net/cdn/HP0101/NPHB00728_00/HP0101-NPHB00728_00-PES2016DEMO00000_bg_1_840f43cefe5076c45a4bca10ab610f95e9ac8520.pkg	NOT REQUIRED	HP0101-NPHB00728_00-PES2016DEMO00000	2024-03-18 21:29:12		1535591216			Mar 25, 2026
NPHB00740	ASIA	Pro Evolution Soccer 2017 (DEMO)	http://zeus.dl.playstation.net/cdn/HP0101/NPHB00740_00/HP0101-NPHB00740_00-PES2017DEMO00000_bg_1_2673694af8f825a11c15ad0fb0ae9fa3fd93db3a.pkg	NOT REQUIRED	HP0101-NPHB00740_00-PES2017DEMO00000	2024-03-18 21:29:12		1661286752			Mar 25, 2026
NPHB00028	ASIA	LOST PLANET ONLINE (DEMO)	http://zeus.dl.playstation.net/cdn/HP0102/NPHB00028_00/joxcn77JyqgGte4DsDDRMCCjMD3CwDe0dhe3gupybxVJgT5uI69SKrFyhps8YujrMtWvwgNPwt6UOVRgaNbVeXE58sQuHo0D9phon.pkg	NOT REQUIRED	HP0102-NPHB00028_00-LPONLINEDEMO0100	2024-03-18 21:29:12		241255456			Mar 25, 2026
NPHB00070	ASIA	RESIDENT EVIL 5 (DEMO)	http://zeus.dl.playstation.net/cdn/HP0102/NPHB00070_00/djJWvnquvB7D144kgEPVQBxsyfrhBvyoMunIOrXsi6N4PCp9eCcsSXdLexTJLqswivebeTOrX8kAD3dsSTCEoCG0u5tFcVYLsFVLd.pkg	NOT REQUIRED	HP0102-NPHB00070_00-RE5DEMO000000000	2024-03-18 21:29:14		987678192			Mar 25, 2026
NPHB00339	ASIA	WWE All Stars (DEMO)	http://zeus.dl.playstation.net/cdn/HP0646/NPHB00339_00/YTTNeMRiMyOBygdgGyoFwgBGFsckjfExyMiefKsuUgEFYQvcubLzXiDjtvZzUvDhsivoRCLtHPBxhJniufGgyvdlPyaUTdXFnbrHb.pkg	NOT REQUIRED	HP0646-NPHB00339_00-WWEALLSTARSDEMO1	2024-03-18 21:29:14		905026352			Mar 25, 2026
NPHB00317	ASIA	Top Spin 4 (DEMO)	http://zeus.dl.playstation.net/cdn/HP1017/NPHB00317_00/VEEAFiLRxCXugTRNwCFdLBrGqtoQdDBEaaMuRIQGYhglTOlHdnxPZdujcUjBXjzrruzKGTCAvxiJuSWKKcuTCSghhdCuVytJrDcvP.pkg	NOT REQUIRED	HP1017-NPHB00317_00-TOPSPIN4DEMO000A	2024-03-18 21:29:14		1110209168			Mar 25, 2026
NPHB00326	ASIA	PixelJunk Shooter 2 (DEMO)	http://zeus.dl.playstation.net/cdn/HP0743/NPHB00326_00/dTsqxRTivpWsPppkXPRZlReNBNcTxhckiXlalcYraCFzWnsDZTJVcYhoMjuwPWwfskSLgAyZYLJEewhgLTBTOKtFiAWifazixDuvy.pkg	NOT REQUIRED	HP0743-NPHB00326_00-PIXJFOURDEMO0001	2024-03-18 21:29:14		51318320			Mar 25, 2026
NPHB00191	ASIA	PixelJunk Shooter (DEMO) (ASIA)	http://zeus.dl.playstation.net/cdn/HP0743/NPHB00191_00/I1JVIm4GUHN3bmLFaGXlVCorKd05Vjs1ITtMm9jAy8IY5jhpdLuUIgpaDTv0FVB8w4ccStQQXBGE42pX3K9kuAploMqdprhLs0MCY.pkg	NOT REQUIRED	HP0743-NPHB00191_00-PIXJFOURDEMO0001	2024-03-18 21:29:14		57404880			Mar 25, 2026
NPHA80138	ASIA	Starhawk (DEMO)	http://ares.dl.playstation.net/cdn/HP9000/NPHA80138_00/IgGfQFfkjfHPhTKfarEcssPoZJbCApNQGtTrvojmJhcZOmPbepOVbqNduwRnGroRpXfWRwgAoUfXYkmUbisensSSuzchKqcdSSVKu.pkg	NOT REQUIRED	HP9000-NPHA80138_00-STARHAWKSPDEMO01	2024-03-18 21:29:14		1658496336			Mar 25, 2026
NPJA90158	JP	LittleBigPlanet 2 (DEMO)	http://zeus.dl.playstation.net/cdn/JP9000/NPJA90158_00/MwvHkndMHiIlsHZspHUuQrpNDSMOvSyPUxXkMTsgjLKWiRysVkVJsUEGwkcSuMeJtGarltqESdjTXDhVKOibIeYLPPOpWATtjfNNt.pkg	NOT REQUIRED	JP9000-NPJA90158_00-LBP2DEMO00000000	2024-03-18 21:29:14		2123132304			Mar 25, 2026
NPJA90173	JP	フリフリ！ サルゲッチュ 特別(DEMO)	http://zeus.dl.playstation.net/cdn/JP9000/NPJA90173_00/xYhQBYfYVfydbLvXPRChVMLIwSbjiQnoCiRfNTepacYcuHyvzZMDeFNdtyjcELapmVamFZdBbmLLknSnLqzCyEpTMmRjlNrZhylKz.pkg	NOT REQUIRED	JP9000-NPJA90173_00-TRIALCH000000000	2024-03-18 21:29:14		433451920			Mar 25, 2026
