# PS3 Classic base game index v1
# G\tTITLE_ID\tNAME\tCONTENT_ID
# A\tTITLE_ID
# D\tTITLE_ID
G	NPUB31553	Call of Duty: Advanced Warfare	UP0002-NPUB31553_00-CODAW00000000000
G	NPUB31554	Super Mega Baseball	UP2155-NPUB31554_00-2014030100000001
G	NPUB31555	Guilty Gear Xrd -SIGN-	UP1024-NPUB31555_00-GGXRDSIGNUS00100
G	NPUB31560	Toybox Turbos	UP4001-NPUB31560_00-TBT000000000ESRB
G	NPUB31563	Persona 4 Arena Ultimax	UP0005-NPUB31563_00-P4AU000000000000
G	NPUB31564	SAMURAI WARRIORS 4	UP4108-NPUB31564_00-HGEXEC0000000000
G	NPUB31578	TRIVIAL PURSUIT LIVE!	UP0001-NPUB31578_00-0123456789111111
G	NPUB31579	Ar nosurge: Ode to an Unborn Star	UP4108-NPUB31579_00-ARNOSURGE0MASTER
G	NPUB31580	OlliOlli PS3™	UP4409-NPUB31580_00-OLLIOLLIOLLIOLLI
G	NPUB31582	MONOPOLY PLUS	UP0001-NPUB31582_00-ASOBOMONOPOLY001
G	NPUB31589	Deadfall Adventures: Heart Of Atlantis	UP4495-NPUB31589_00-DEADFALLADVENTUR
G	NPUB31590	Don't Starve: Giant Edition	UP2107-NPUB31590_00-DONTSTARVEPS3V01
G	NPUB31594	METAL GEAR SOLID V: THE PHANTOM PAIN	UP0101-NPUB31594_00-MAINGAME00000000
G	NPUB31595	Frozen Synapse Prime	UP4415-NPUB31595_00-FROZENSYNAPSE001
G	NPUB31596	Motorcycle Club	UP4008-NPUB31596_00-MOTORCYCLECLUB00
G	NPUB31600	Aaru's Awakening	UP2144-NPUB31600_00-AARUSAWAKENINGA3
G	NPUB31611	The Jackbox Party Pack	UP2139-NPUB31611_00-JBPARTYPACKPS3T1
G	NPUB31615	Jetpack Joyride Deluxe	UP4249-NPUB31615_00-JETPACKJOYRIDE00
G	NPUB31616	Retro City Rampage DX	UP2077-NPUB31616_00-RETROCITYRAMPAGE
G	NPUB31617	Hyper Void	UP2171-NPUB31617_00-FULLDATADEMO0001
G	NPUB31624	Q*Bert: Rebooted	UP2135-NPUB31624_00-QBERTREBOOTEDPS3
G	NPUB31625	In Space We Brawl	UP4523-NPUB31625_00-INSPACEWEBRAWL01
G	NPUB31629	Game of Thrones: Season 1, Ep1. Iron From Ice	UP2026-NPUB31629_00-GOT00000000TRIAL
G	NPUB31634	BlazBlue: Chrono Phantasma EXTEND	UP1024-NPUB31634_00-BBCPPS3000001000
G	NPUB31636	Life Is Strange - Episode 1: Chrysalis	UP0082-NPUB31636_00-LFSTRNGTRIAL0001
G	NPUB31637	King's Quest - Chapter 1: A Knight to Remember	UP0002-NPUB31637_00-KINGSQUESTCHAPT1
G	NPUB31640	Sparkle 2	UP4403-NPUB31640_00-SPARKLE200000001
G	NPUB31643	LEGO© Jurassic World	UP1018-NPUB31643_00-LEGOJW0000000001
G	NPUB31644	Tower of Guns	UP4151-NPUB31644_00-00000TOWEROFGUNS
G	NPUB31647	J-STARS Victory VS+	UP0700-NPUB31647_00-WJ45JSVVSPS30000
G	NPUB31648	STARWHAL	UP2177-NPUB31648_00-STARWHALJTT60000
G	NPUB31651	King Oddball	UP4403-NPUB31651_00-ODDBALL000000001
G	NPUB31655	Crimsonland	UP4403-NPUB31655_00-CRIMSONLAND00001
G	NPUB31657	Disney Infinity 3.0 Edition	UP1082-NPUB31657_00-DISNEYINFINITY03
G	NPUB31658	Yakuza 5	UP0177-NPUB31658_00-YAKUZA5000000001
G	NPUB31663	Atelier Shallie ~Alchemists of the Dusk Sea~	UP4108-NPUB31663_00-SHALLY00MASTER00
G	NPUB31672	Tennis In The Face	UP4403-NPUB31672_00-TENNISFACE000001
G	NPUB31676	One Piece: Pirate Warriors 3	UP0700-NPUB31676_00-PROJECTOP3NA0000
G	NPUB31681	Teenage Mutant Ninja Turtles: Mutants in Manhattan	UP0002-NPUB31681_00-TMNINJATU2015PS3
G	NPUB31682	Shovel Knight	UP2200-NPUB31682_00-SHOVELKNIGHT0001
G	NPUB31683	Dynasty Warriors 8 Empires Free Alliances Version	UP4108-NPUB31683_00-SM7EMPCOOPPLAYUS
G	NPUB31686	Monster Jam Battlegrounds	UP0283-NPUB31686_00-MONSTERJAM000001
G	NPUB31689	Resident Evil 0	UP0102-NPUB31689_00-BH0HD00000000001
G	NPUB31696	Skylanders SuperChargers Portal Owner's Pack	UP0002-NPUB31696_00-SKYLANDER2015PS3
G	NPUB31698	Metal Slug 3	UP0576-NPUB31698_00-METALSLUG3000000
G	NPUB31701	NOBUNAGA'S AMBITION: Sphere of Influence	UP4108-NPUB31701_00-SOUZOUWPK0000000
G	NPUB31702	Sparkle Unleashed	UP4403-NPUB31702_00-SPARKLEU00000001
G	NPUB31708	LEGO Marvel's Avengers	UP1018-NPUB31708_00-LEGOMARVELAVENGE
G	NPUB31717	Handball 16	UP4008-NPUB31717_00-HANDBALL16000001
G	NPUB31718	The Swindle	UP4395-NPUB31718_00-THESWINDLEUSAPS3
G	NPUB31719	Nova-111	UP4395-NPUB31719_00-NOVA111PS3US0000
G	NPUB31723	Quiplash	UP2139-NPUB31723_00-QUIPLASHJBGPS301
G	NPUB31725	Minecraft: Story Mode - Episode 1: The Order of the Stone	UP2026-NPUB31725_00-MSM00000000TRIAL
G	NPUB31726	Frozen Free Fall: Snowball Fight	UP1082-NPUB31726_00-FFFSNOWBALLFIGHT
G	NPUB31729	Saint Seiya Soldiers' Soul	UP0700-NPUB31729_00-SSSS000000000000
G	NPUB31741	Pro Evolution Soccer 2016	UP0101-NPUB31741_00-PES2016HG0000000
G	NPUB31743	WWE 2K16	UP1001-NPUB31743_00-WWE2K16DIGITAL01
G	NPUB31749	Goat Simulator	UP4415-NPUB31749_00-GOATSIMULATORPS3
G	NPUB31750	Tony Hawk's Pro Skater 5	UP0002-NPUB31750_00-TONYHAWKSPROK8R5
G	NPUB31752	Deception IV: The Nightmare Princess	UP4108-NPUB31752_00-DECEPTIONNP00000
G	NPUB31753	Adam's Venture: Chronicles (Trial to Full)	UP1470-NPUB31753_00-GAMEPURCHASE0001
G	NPUB31759	The Legend of Heroes: Trails of Cold Steel	UP1023-NPUB31759_00-EDSENNOKISEKIRLS
G	NPUB31766	Disgaea 3 : Absence of Justice	UP1063-NPUB31766_00-DISGAEA300000001
G	NPUB31767	The Jackbox Party Pack 2	UP2139-NPUB31767_00-JBGPARTYPACK2PS3
G	NPUB31777	The Surfer	UP1391-NPUB31777_00-THESURFERGAMEPS3
G	NPUB31778	LEGO Star Wars: The Force Awakens	UP1018-NPUB31778_00-LEGOFORCEAWAKENS
G	NPUB31780	NASCAR' 15 Victory Edition	UP0777-NPUB31780_00-NASCAR15VEHDD001
G	NPUB31786	Nitroplus Blasterz Heroines Infinite Duel	UP1023-NPUB31786_00-NP10PS3HGBENG001
G	NPUB31797	ARSLAN: THE WARRIORS OF LEGEND	UP4108-NPUB31797_00-AMGAMEUS00000000
G	NPUB31798	Eiyuu Senki - The World Conquest	UP0745-NPUB31798_00-EIYUUSENKIDL0010
G	NPUB31799	SAMURAI WARRIORS 4 Empires	UP4108-NPUB31799_00-HGEXEC0000000000
G	NPUB31806	Guilty Gear Xrd -REVELATOR-	UP1024-NPUB31806_00-GGXRDREVUS000100
G	NPUB31809	BlazBlue: Central Fiction	UP1024-NPUB31809_00-BBCFPS3000001000
G	NPUB31810	Amplitude	UP8802-NPUB31810_00-AMPLITUDE2015PS3
G	NPUB31813	Sky Force Anniversary	UP4179-NPUB31813_00-SKYFORCEANNIVERS
G	NPUB31836	The Legend of Heroes: Trails of Cold Steel II	UP1023-NPUB31836_00-EDSENNOKISEKI2ND
G	NPUB31837	Pro Evolution Soccer 2017	UP0101-NPUB31837_00-PES2017000000000
G	NPUB31838	WWE 2K17	UP1001-NPUB31838_00-WWE2K17DIGITAL01
G	NPUB31842	99Vidas	UP2158-NPUB31842_00-99VIDASPS3160328
G	NPUB31845	Batman The Telltale Series Episode 1	UP2026-NPUB31845_00-BATM000000000EP1
G	NPUB31848	Persona 5	UP2611-NPUB31848_00-HDDBOOTPERSONA05
G	NPUB31856	PES2017 Trial Edition	UP0101-NPUB31856_00-PES2017F2P000000
G	NPUB31868	UNDER NIGHT IN-BIRTH Exe:Late[st]	UP1024-NPUB31868_00-UNIEXEST00000000
G	NPUB31870	PRO EVOLUTION SOCCER 2018 LITE	UP0101-NPUB31870_00-PES2018F2P000000
G	NPUO30130	The Last of Us - Survival Guide	UP9000-NPUO30130_00-THELASTOFUS00000
G	NPUP10027	Crunchyroll	UP2074-NPUP10027_00-2012070500000001
G	NPUP31373	NBA	UP8824-NPUP31373_00-NBAUSPS3TDBS0001
G	NPJA00005	レミングス	JP9000-NPJA00005_00-LEMMINGS00000001
G	NPJA00013	ぽちゃぽちゃあひるちゃん　フルパック	JP9000-NPJA00013_00-PACK0150507VER08
G	NPJA00014	Dark Mist	JP9000-NPJA00014_00-DARKMIST00100001
G	NPJA00015	TOY HOME	JP9000-NPJA00015_00-TOYHOME000100001
G	NPJA00018	Bacterius	JP9000-NPJA00018_00-NUCLEUS000000001
G	NPJA00026	Shiki-tei	JP9000-NPJA00026_00-0000111122223333
G	NPJA00039	Flowery（フラアリー）	JP9000-NPJA00039_00-FLOWERPS3PRIVATE
G	NPJA00046	Weekly Toro Station	JP9002-NPJA00046_00-0000000000000001
G	NPJA00047	Gravity Crash	JP9000-NPJA00047_00-UGRAVITYCR000001
G	NPJA00071	Killzone 3 Multiplayer	JP9000-NPJA00071_00-KZ3MPONLY0000000
G	NPJA00073	ICO	JP9000-NPJA00073_00-ICO0000000000001
G	NPJA00074	ワンダと巨像	JP9000-NPJA00074_00-SOTC000000000001
G	NPJA00075	TOKYO JUNGLE PlayStation3 the Best	JP9000-NPJA00075_00-00000020120223BR
G	NPJA00081	Sound Shapes™	JP9000-NPJA00081_00-SOUNDSHAPES00000
G	NPJA00086	みんなのGOLF 6 PlayStation3 the Best	JP9000-NPJA00086_00-0000111122223333
G	NPJA00087	The Unfinished Swan	JP9000-NPJA00087_00-UNFINISHEDSWAN00
G	NPJA00089	Ratchet & Clank: QForce	JP9000-NPJA00089_00-RATCHET700000001
G	NPJA00091	When Vikings Attack!	JP9000-NPJA00091_00-VIKINGSATTACK001
G	NPJA00100	rain	JP9000-NPJA00100_00-RAIN000000000001
G	NPJA00107	CounterSpy	JP9000-NPJA00107_00-COUNTERSPYPS3000
G	NPJA00109	Doki-Doki Universe	JP9000-NPJA00109_00-DDU0000000000000
G	NPJA00118	Hohokum	JP9000-NPJA00118_00-HOHOKUMGAME00001
G	NPJB00006	のびのびBOY	JP0700-NPJB00006_00-NOBYNOBYBOY00100
G	NPJB00007	PixelJunk Eden	JP0743-NPJB00007_00-PIXJEDENFULL0001
G	NPJB00027	BATTLEFIELD 1943 (Trial to Full)	JP0006-NPJB00027_00-BF1943JPGAME0000
G	NPJB00035	Sonic The Hedgehog 4 Episode I (Trial to Full)	JP0177-NPJB00035_00-SONICDLTRIAL0000
G	NPJB00039	Wizardry: Torawareshi Tamashii No Meikyu	JP0048-NPJB00039_00-WIZDL0000000001R
G	NPJB00047	Hatsune Miku: Project DIVA Dreamy Theater	JP0177-NPJB00047_00-HMPDDT0000000000
G	NPJB00060	Uncharted Waters Online: 2nd Age	JP0106-NPJB00060_00-UNCHARTEDWATERSO
G	NPJB00068	Scott Pilgrim vs The World	JP0001-NPJB00068_00-SCOTTPILGRIM0001
G	NPJB00070	MALICIOUS	JP0015-NPJB00070_00-GAMEPURCHASE0001
G	NPJB00072	IKKI ONLINE	JP0202-NPJB00072_00-IKKIONLINE000000
G	NPJB00077	Lara Croft and the Guardian of Light	JP0082-NPJB00077_00-LARACROFTGOL0000
G	NPJB00079	PAC-MAN Championship Edition DX+ Demo	JP0700-NPJB00079_00-PCEDX00001DEMOJP
G	NPJB00080	Galaga Legions DX	JP0700-NPJB00080_00-GLLDX00001DEMOJP
G	NPJB00081	Hard Corps Uprising	JP0101-NPJB00081_00-HCUPRISING00DEMO
G	NPJB00083	ソニックアドベンチャー	JP0177-NPJB00083_00-DCCSONICADVDLG00
G	NPJB00099	Wizardry: Torawareshi Bourei no Machi	JP0048-NPJB00099_00-WIZDL0000000001R
G	NPJB00102	Modern Combat: Domination	JP0132-NPJB00102_00-MODERNCSANDTRIAL
G	NPJB00123	Metal Gear Solid - Peacewalker HD	JP0101-NPJB00123_00-MGSPWHDEDITION00
G	NPJB00134	Hatsune Miku: Project DIVA - Dreamy Theater 2nd	JP0177-NPJB00134_00-HMPDDT2000000000
G	NPJB00136	Tetris	JP0006-NPJB00136_00-TETRISDEMO000000
G	NPJB00142	Magic: The Gathering Duels Of The Planeswalkers 2012	JP0008-NPJB00142_00-D120000000000001
G	NPJB00146	STREET FIGHTER III: 3rd STRIKE Online Edition	JP0102-NPJB00146_00-SF32011040100001
G	NPJB00149	爆烈軍団レネゲード 製品版 (解除キー)	JP0177-NPJB00149_00-RENEGADEOPSTRIAL
G	NPJB00155	LIMBO	JP0023-NPJB00155_00-LIMBOGAMEPACK001
G	NPJB00159	ELEVATOR ACTION DELUXE	JP0082-NPJB00159_00-ELEVATORACTIONDX
G	NPJB00164	Sonic The Hedgehog 4 Episode II	JP0177-NPJB00164_00-SONICDL2TRIAL000
G	NPJB00165	GLADIATOR VS	JP0048-NPJB00165_00-GLADIATORVS10000
G	NPJB00168	Rocketbirds: Hardboiled Chicken	JP0032-NPJB00168_00-HDDGAME000000001
G	NPJB00169	Real Steel	JP0728-NPJB00169_00-RSGAMEJPN0000000
G	NPJB00178	Mobile Suit Gundam - Battle Operation	JP0700-NPJB00178_00-HDDBOOT000000000
G	NPJB00187	みんなでスペランカー	JP0045-NPJB00187_00-000SPETOZAIGAMES
G	NPJB00191	PixelJunk 4AM	JP0743-NPJB00191_00-PJ4AMDEMO0000001
G	NPJB00192	ZONE OF THE ENDERS HD EDITION PlayStation3 the Best	JP0101-NPJB00192_00-ZOEHDMAINGAME001
G	NPJB00201	Hatsune Miku: Project DIVA Dreamy Theater Extend	JP0177-NPJB00201_00-HMPDDTEX00000000
G	NPJB00202	バトルフィールド 3 PlayStation3 the Best	JP0006-NPJB00202_00-BF30000000000000
G	NPJB00207	JoJo's Bizarre Adventure HD Version (Trial to Full)	JP0102-NPJB00207_00-JOJOBAHD00000000
G	NPJB00210	CAPCOM ARCADE CABINET	JP0102-NPJB00210_00-CACC0255PACKALLX
G	NPJB00226	NiGHTS into dreams...	JP0177-NPJB00226_00-NIGHTSINTODREAMS
G	NPJB00235	E.X. Troopers	JP0102-NPJB00235_00-EXTROOPERS000000
G	NPJB00236	鉄拳タッグトーナメント２ PlayStation3 the Best	JP0700-NPJB00236_00-TEKKENTAG2DLGAME
G	NPJB00238	Ni no Kuni: Wrath of the White Witch (All-In-One Edition)	JP0720-NPJB00238_00-HARDDISCGAME300R
G	NPJB00280	龍が如く １＆２ ＨＤ EDITION PlayStation3 the Best	JP0177-NPJB00280_00-RYUGAGOTOKUHD000
G	NPJB00281	Metal Gear Rising: Revengeance	JP0101-NPJB00281_00-MGRGAMEMAIN00001
G	NPJB00288	XBLAZE CODE : EMBRYO	JP0036-NPJB00288_00-XBLAZE0000000000
G	NPJB00289	SPELUNKER COLLECTION	JP0045-NPJB00289_00-TOZAISPELUNKCOLL
G	NPJB00297	R-Type Dimensions	JP0045-NPJB00297_00-TOZAIRTYPEDTRIAL
G	NPJB00298	マジック2014 ― デュエルズ・オブ・ザ・プレインズウォーカーズ	JP0008-NPJB00298_00-D140000000000001
G	NPJB00301	モンスターハンター フロンティアＺ /MHF-Z	JP0102-NPJB00301_00-MHFGHDDCONTENTID
G	NPJB00305	BATTLE OF TILES EX (Trial to Full)	JP0063-NPJB00305_00-HDDBOOTGAME00001
G	NPJB00310	バイオハザード リベレーションズ アンベールド エディション PlayStation3 the Best	JP0102-NPJB00310_00-HDDBOOTBHRUE0001
G	NPJB00312	VAMPIRE RESURRECTION	JP0102-NPJB00312_00-VAMPIRE000000000
G	NPJB00317	The Cave	JP0177-NPJB00317_00-CAVEGAME00000000
G	NPJB00319	バイオハザード6 PlayStation3 the Best	JP0102-NPJB00319_00-XOVER00000000000
G	NPJB00325	真・三國無双７ PlayStation3 the Best	JP0106-NPJB00325_00-SM7HG00001000100
G	NPJB00326	LIGHTNING RETURNS FINAL FANTASYXIII	JP0082-NPJB00326_00-DLOADVERSION0100
G	NPJB00350	神様と運命革命のパラドクス	JP0404-NPJB00350_00-KAMIPARA00000001
G	NPJB00351	Realms of Ancient War (Trial to Full)	JP0070-NPJB00351_00-REALMANCIENTWAR1
G	NPJB00354	BLAZBLUE　CHRONOPHANTASMA PlayStation3 the Best	JP0036-NPJB00354_00-BBCPPS3000001000
G	NPJB00363	バイオショック インフィニット	JP0230-NPJB00363_00-BSIPSNEJSCEJCEN0
G	NPJB00366	カオスコード	JP0036-NPJB00366_00-CHAOSCODEPS3JPXX
G	NPJB00372	地球防衛軍4	JP0367-NPJB00372_00-EDF4EXEC00000001
G	NPJB00394	Call Of Juarez: Gunslinger	JP0001-NPJB00394_00-COJ4TRIALVERSION
G	NPJB00396	METAL GEAR SOLID V: GROUND ZEROES	JP0101-NPJB00396_00-MAINGAME00000000
G	NPJB00407	Dungeons & Dragons ―ミスタラ英雄戦記―	JP0102-NPJB00407_00-DANDD00000000000
G	NPJB00409	英雄伝説 閃の軌跡 PlayStation3 the Best	JP0425-NPJB00409_00-EDSENNOKISEKIRLS
G	NPJB00411	DEAD OR ALIVE 5 Last Round 基本無料版	JP0106-NPJB00411_00-DOA5UHDDBOOT0000
G	NPJB00422	SENGOKU BASARA 4	JP0102-NPJB00422_00-HDDXGAMEXPACKAGE
G	NPJB00429	フラッシュバック　解除キー	JP0001-NPJB00429_00-FLASHBACKHD00000
G	NPJB00435	Hatsune Miku: Project DIVA F 2nd	JP0177-NPJB00435_00-PJDF2MOMJTNSDAYO
G	NPJB00437	Romance Of The Three Kingdoms XII: Complete Edition	JP0106-NPJB00437_00-HDDBOOT000000001
G	NPJB00445	Castle Of Illusion Starring Mickey Mouse HD	JP0177-NPJB00445_00-DISNEYCOI0000001
G	NPJB00449	るいは智を呼ぶ	JP0745-NPJB00449_00-RUITOMOPS3000000
G	NPJB00453	ファイナルファンタジーXIV: 新生エオルゼア	JP0082-NPJB00453_00-FFXIVARR00000100
G	NPJB00470	Urban Trial Freestyle	JP0087-NPJB00470_00-UTFPS3JPTRIAL002
G	NPJB00486	Imas Channel	JP0700-NPJB00486_00-IMASSTATION00001
G	NPJB00489	真・恋姫†夢想～乙女対戦★三国志演義～	JP0061-NPJB00489_00-SINKOIHIMETAISEN
G	NPJB00510	『真・三國無双７ 猛将伝』	JP0106-NPJB00510_00-SM7NXLGAMEJP0000
G	NPJB00511	Shin Sangoku Musou 7 with Moushouden	JP0106-NPJB00511_00-SM7WXLGAMEJP0000
G	NPJB00512	MOBILE SUIT GUNDAM: EXTREME vs. FULL BOOST	JP0700-NPJB00512_00-FULLBOOST000100A
G	NPJB00523	Rainbow Moon (Unlock by DLC)	JP0078-NPJB00523_00-RAINBOWMOON00001
G	NPJB00534	戦国無双４	JP0106-NPJB00534_00-HGEXEC0000000000
G	NPJB00540	アルカナハート３　LOVE MAX!!!!!	JP0036-NPJB00540_00-ARCANAHEART3LOVE
G	NPJB00549	Minecraft: PlayStation 3 Edition	JP0127-NPJB00549_00-MINECRAFTPS30353
G	NPJB00552	影牢 ～ダークサイド プリンセス～	JP0106-NPJB00552_00-KAGERODSP0000000
G	NPJB00561	Child of Light	JP0001-NPJB00561_00-CHILDOFLIGHT0001
G	NPJB00568	Brothers: A Tale Of Two Sons	JP0365-NPJB00568_00-BROTHERSTRIAL000
G	NPJB00572	真・三國無双 Online Z 無料ダウンロード版	JP0106-NPJB00572_00-HDDBOOTMUSOUON00
G	NPJB00573	アルノサージュ ～生まれいずる星へ祈る詩～	JP0103-NPJB00573_00-ARNOSURGE0MASTER
G	NPJB00580	DENGEKI BUNKO: FIGHTING CLIMAX	JP0177-NPJB00580_00-FIGHTINGCLIMAX00
G	NPJB00588	雷電IV OverKill	JP0622-NPJB00588_00-HDDBOOTJAPANESE1
G	NPJB00594	カラドリウス ブレイズ	JP0622-NPJB00594_00-HDDBOOTJAPANESE1
G	NPJB00599	Persona4 The ULTIMAX ULTRA SUPLEX HOLD	JP0005-NPJB00599_00-P4U2000000000000
G	NPJB00609	Bloodrayne: Crimson Slayer	JP0036-NPJB00609_00-BLDRYNBTRYLGMPKG
G	NPJB00614	Gatling Gears	JP0075-NPJB00614_00-GATLINGGEARSDEMO
G	NPJB00615	サイコブレイク	JP0262-NPJB00615_00-HDDBOOTPB0000001
G	NPJB00618	Downtown Nekketsu Koushinkyoku Soreyuke Daiundoukai: All Star Special	JP0036-NPJB00618_00-KUNIOSUNDOKAIPKG
G	NPJB00619	シャリーのアトリエ ～黄昏の海の錬金術士～PlayStation3 the Best	JP0103-NPJB00619_00-SHALLY00MASTER00
G	NPJB00627	ドラゴンズドグマ オンライン PS3版 クライアント	JP0102-NPJB00627_00-DDONLINE00000000
G	NPJB00628	Skullgirls Encore	JP0507-NPJB00628_00-SKULLGIRLSTRIAL0
G	NPJB00632	Diablo III Reaper of Souls Ultimate Evil Edition	JP0082-NPJB00632_00-D3ULTIMATEEVIL00
G	NPJB00645	ボーダーランズ プリシークエル	JP0230-NPJB00645_00-BLPRESEQUELPSN01
G	NPJB00646	MAGICAL BEAT	JP0036-NPJB00646_00-MAGICALBEAT00000
G	NPJB00650	Deadly Premonition　レッドシーズプロファイル　コンプリートエディション	JP0165-NPJB00650_00-DEADLYCUTGAME001
G	NPJB00652	GUILTY GEAR Xrd -SIGN-	JP0036-NPJB00652_00-GGXRDSIGNJP00100
G	NPJB00662	真・三國無双７ Empires	JP0106-NPJB00662_00-SM7EMPGAMEJP0000
G	NPJB00663	真・三國無双７ Empires　共闘版	JP0106-NPJB00663_00-SM7EMPGAMEJP0000
G	NPJB00681	ODIN SPHERE: LEIFTHRASIR	JP0005-NPJB00681_00-ODINSPHEREDL0000
G	NPJB00687	NITROPLUS BLASTERZ - HEROINES INFINITE DUEL -	JP0507-NPJB00687_00-NP10PS3HGBJPN001
G	NPJB00688	SENGOKU BASARA 4: SUMERAGI	JP0102-NPJB00688_00-HDDXGAMEXPACKAGE
G	NPJB00690	BLAZBLUE　CHRONOPHANTASMA　EXTEND	JP0036-NPJB00690_00-BBCPPS3000001000
G	NPJB00691	Frozen Synapse Prime	JP0115-NPJB00691_00-FROZENSYNAPSE001
G	NPJB00692	Dai-3-Ji Super Robot Taisen Z: Tengoku-hen	JP0700-NPJB00692_00-SRWZ3OF2DLGPKG00
G	NPJB00695	JOYSOUND.TV Plus	JP0033-NPJB00695_00-JOYSOUND000001DL
G	NPJB00716	コーエーテクモ the Best よるのないくに	JP0106-NPJB00716_00-DARK000MASTER000
G	NPJB00720	影牢 ～もう１人のプリンセス～	JP0106-NPJB00720_00-KAGEROMOUHITORI0
G	NPJB00726	biohazard 0　HD REMASTER	JP0102-NPJB00726_00-BH0HD00000000001
G	NPJB00738	エンジェル戦記	JP1070-NPJB00738_00-0000000000000001
G	NPJB00745	AngelLoveOnline	JP0223-NPJB00745_00-0000000000000001
G	NPJB00749	GUNDAM: BATTLE OPERATION NEXT	JP0700-NPJB00749_00-GUNDAMBONEXT0000
G	NPJB00761	実況パワフルプロ野球 サクセススペシャル	JP0101-NPJB00761_00-SUCCESSSPECIAL01
G	NPJB00764	ソフィーのアトリエ ～不思議な本の錬金術士～	JP0106-NPJB00764_00-SOPHIE00MASTER00
G	NPJB00765	DRAGON QUEST BUILDERS：Alefgard wo Fukkatsu Seyo	JP0082-NPJB00765_00-BUILDERS00000000
G	NPJB00769	Persona 5	JP0005-NPJB00769_00-HDDBOOTPERSONA05
G	NPJB00785	DENGEKI BUNKO: FIGHTING CLIMAX - IGNITION	JP0177-NPJB00785_00-DFCIGNITION00000
G	NPJB00789	Life Is Strange - Episode 1: Chrysalis	JP0082-NPJB00789_00-LFSTRNGTRIAL0001
G	NPJB00800	BLAZBLUE　CENTRALFICTION	JP0036-NPJB00800_00-BBCFPS3000001000
G	NPJB00813	真・三國無双 英傑伝	JP0106-NPJB00813_00-PIECEGAMEJP00000
G	NPJB00818	Berserk Musou	JP0106-NPJB00818_00-SLAYERGAME000000
G	NPJB00832	実況パワフルプロ野球 チャンピオンシップ2017	JP0101-NPJB00832_00-PAWACHAMP017P001
G	NPJB00840	ウイニングイレブン 2018 Lite	JP0101-NPJB00840_00-WE2018F2P0000000
G	NPJB90218	TV Show King	JP0132-NPJB90218_00-TVSKPSNDEMO75547
G	NPJB90226	Brain Challenge	JP0132-NPJB90226_00-HDDDEMOONLINE001
G	NPJB90228	Tank Battles	JP0132-NPJB90228_00-TANKBATTLE00DEMO
G	NPEA00004	Lemmings	EP9000-NPEA00004_00-LEMMINGS00000001
G	NPEA00014	SUPER STARDUST HD	EP9000-NPEA00014_00-STARDUSTFULL0001
G	NPEA00015	Nucleus	EP9000-NPEA00015_00-NUCLEUS000000001
G	NPEA00016	Super Rub a Duck	EP9000-NPEA00016_00-VER02130407PACK0
G	NPEA00017	Warhawk	EP9000-NPEA00017_00-WHSCEE2007080101
G	NPEA00019	Tekken 5 - Dark Resurrection	EP9000-NPEA00019_00-0000000000000000
G	NPEA00019	Tekken 5: Dark Resurrection Online	EP9000-NPEA00019_00-TEKKENRETAIL0000
G	NPEA00020	Blast Factor	EP9000-NPEA00020_00-BLASTFACTOREXP01
G	NPEA00021	flOw	EP9000-NPEA00021_00-FLOWPLAYSTATION3
G	NPEA00030	Mesmerize	EP9000-NPEA00030_00-MESMERIZEPACK001
G	NPEA00030	Mesmerize: Trace	EP9000-NPEA00030_00-MESMERIZEPACK002
G	NPEA00039	Go! Sudoku All Levels	EP9000-NPEA00039_00-GOSUDOKU00000000
G	NPEA00047	High Velocity Bowling	EP9000-NPEA00047_00-HVBOWLING0000012
G	NPEA00052	Toy Home	EP9000-NPEA00052_00-TOYHOME000100001
G	NPEA00054	PAIN	EP9000-NPEA00054_00-PAIN000100000000
G	NPEA00055	Elefunk	EP9000-NPEA00055_00-DELEFUNKPSDEMO01
G	NPEA00057	WipEout HD	EP9000-NPEA00057_00-WIPEOUTHDBASE000
G	NPEA00068	PixelJunk Monsters	EP9000-NPEA00068_00-PJMONSTSFULL0001
G	NPEA00071	Echochrome	EP9000-NPEA00071_00-ECHOCHROME000001
G	NPEA00080	The Last Guy	EP9000-NPEA00080_00-THELASTGUY000000
G	NPEA00089	PixelJunk Eden	EP9000-NPEA00089_00-PIXJEDENFULL0001
G	NPEA00094	Flower	EP9000-NPEA00094_00-FLOWERPS3PRIVATE
G	NPEA00095	Siren: Blood Curse - Episode 1	EP9000-NPEA00095_00-SIRENBCUK0000001
G	NPEA00104	Savage Moon	EP9000-NPEA00104_00-PSAVAGEMOO000001
G	NPEA00104	Savage Moon	EP9000-NPEA00104_00-GSAVAGEMOO000001
G	NPEA00107	Crash Commando	EP9000-NPEA00107_00-CRASHCOMTRIAL001
G	NPEA00111	Fat Princess	EP9000-NPEA00111_00-FATPRINCESS00001
G	NPEA00123	Hustle Kings	EP9000-NPEA00123_00-UHUSTLEKIN000001
G	NPEA00124	Bejeweled 2	EP0017-NPEA00124_00-BEJEWELEDGAMEPS3
G	NPEA00140	SingStar Viewer	EP9000-NPEA00140_00-SINGSTARPS3V0100
G	NPEA00142	Rag Doll Kung Fu Fists of Plastic	EP9000-NPEA00142_00-URAGDOLLKU000001
G	NPEA00143	Dead Nation	EP9000-NPEA00143_00-DEADNATFULL00001
G	NPEA00145	Hustle Kings	EP9000-NPEA00145_00-UHUSTLEKIN000001
